AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.4,2.3,0.7,1.8,1.8,0.7,0.7,1.8
Institutional_Ownership,84.2,77.0,68.4,64.9,68.5,70.9,60.1,62.1
Net_Insider_Purchases,108.0,88.0,-2.0,40.0,35.0,-24.0,-72.0,-23.0
No_of_Employees,272.0,272.0,253.0,253.0,253.0,253.0,213.0,213.0
No_of_Institutions,198.0,198.0,209.0,202.0,203.0,194.0,160.0,154.0
