AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,6.7,6.7,
Institutional_Ownership,26.7,26.7,26.8,27.0,37.7,38.4
Net_Insider_Purchases,0.0,0.0,0.0,40.0,40.0,0.0
No_of_Employees,6.0,7.0,7.0,7.0,7.0,7.0
No_of_Institutions,2.0,2.0,3.0,2.0,2.0,2.0
