AAII_KEY_STATISTICS_DATA,12/31/2022,12/31/2021
Insider_Ownership,,
Institutional_Ownership,7.7,1.7
Net_Insider_Purchases,,
No_of_Employees,4030.0,3898.0
No_of_Institutions,27.0,8.0
