AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,4.0,4.0
Institutional_Ownership,83.7,76.6,72.3
Net_Insider_Purchases,0.0,-1000.0,-1000.0
No_of_Employees,,,
No_of_Institutions,82.0,58.0,59.0
