AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,25.2,25.0
Institutional_Ownership,19.8,93.0
Net_Insider_Purchases,28395.0,5702.0
No_of_Employees,213.0,
No_of_Institutions,9.0,76.0
