AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,03/31/2021
Insider_Ownership,9.3,1.3,1.1,7.9,7.9
Institutional_Ownership,85.6,86.8,92.2,87.9,0.0
Net_Insider_Purchases,2126.0,173.0,-39.0,-14083.0,-14083.0
No_of_Employees,685.0,850.0,850.0,,
No_of_Institutions,137.0,153.0,158.0,135.0,0.0
