AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,1.3,0.9,0.8,0.8
Institutional_Ownership,26.4,27.5,25.1,24.0
Net_Insider_Purchases,628.0,-43.0,-102.0,-24369.0
No_of_Employees,11840.0,12000.0,11000.0,9000.0
No_of_Institutions,167.0,150.0,140.0,85.0
