AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,,0.0,0.0,0.0,0.0,0.0
Institutional_Ownership,,54.9,70.4,41.9,45.8,58.4
Net_Insider_Purchases,-162.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,,,,,,
No_of_Institutions,39.0,41.0,81.0,69.0,71.0,53.0
