AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,3.9,27.1,26.5,24.6
Institutional_Ownership,18.0,16.0,12.1,10.0
Net_Insider_Purchases,-3669.0,-3742.0,-4630.0,243.0
No_of_Employees,280.0,160.0,160.0,
No_of_Institutions,99.0,89.0,52.0,32.0
