AAII_KEY_STATISTICS_DATA,09/30/2021,03/31/2021,12/31/2020
Insider_Ownership,48.8,48.8,48.8
Institutional_Ownership,,,
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,0.0,0.0,1.0
No_of_Institutions,,,
