AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022
Insider_Ownership,,2.7
Institutional_Ownership,,
Net_Insider_Purchases,0.0,-193.0
No_of_Employees,,
No_of_Institutions,52.0,43.0
