AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,35.0,,,,
Institutional_Ownership,0.7,,,,
Net_Insider_Purchases,203.0,,,,
No_of_Employees,92.0,61.0,61.0,80.0,80.0
No_of_Institutions,11.0,,,,
