AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,0.2,1.1,0.9,0.2,0.2
Institutional_Ownership,81.0,81.8,79.4,84.2,82.5,85.5
Net_Insider_Purchases,0.0,35.0,216.0,181.0,47.0,47.0
No_of_Employees,160.0,160.0,160.0,160.0,93.0,93.0
No_of_Institutions,329.0,318.0,307.0,306.0,320.0,323.0
