AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.4,0.4,0.1,0.2
Institutional_Ownership,87.9,91.3,94.6,93.7
Net_Insider_Purchases,400.0,380.0,29.0,26.0
No_of_Employees,3837.0,3837.0,3082.0,3082.0
No_of_Institutions,1112.0,1189.0,1074.0,1070.0
