AAII_KEY_STATISTICS_DATA,12/31/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,,0.1,,0.1,0.1,0.0,0.0
Institutional_Ownership,8.9,9.0,10.9,9.6,10.1,3.6,4.0
Net_Insider_Purchases,0.0,12.0,0.0,10.0,10.0,3.0,3.0
No_of_Employees,154.0,158.0,158.0,93.0,93.0,93.0,93.0
No_of_Institutions,36.0,34.0,32.0,40.0,29.0,19.0,10.0
