AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,03/31/2021,12/31/2020,06/30/2020,03/31/2020
Insider_Ownership,9.8,0.1,18.6,0.3,22.7,43.4
Institutional_Ownership,17.1,8.6,13.0,0.0,0.0,0.0
Net_Insider_Purchases,50.0,-3.0,443.0,-3.0,-7.0,-5.0
No_of_Employees,28.0,28.0,28.0,28.0,28.0,28.0
No_of_Institutions,2.0,1.0,1.0,0.0,0.0,0.0
