AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,,0.1,0.1
Institutional_Ownership,7.7,8.8,2.2,0.4
Net_Insider_Purchases,0.0,0.0,158.0,158.0
No_of_Employees,22.0,22.0,12.0,12.0
No_of_Institutions,21.0,22.0,10.0,3.0
