AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.1
Institutional_Ownership,79.6,79.4
Net_Insider_Purchases,16.0,43.0
No_of_Employees,2.0,2.0
No_of_Institutions,88.0,89.0
