AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,5.8,5.8
Institutional_Ownership,82.8,82.4
Net_Insider_Purchases,759.0,778.0
No_of_Employees,4977.0,4977.0
No_of_Institutions,94.0,94.0
