AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,0.3,0.0,,,,,0.1
Institutional_Ownership,5.2,6.5,4.5,6.6,6.7,9.0,10.1
Net_Insider_Purchases,46.0,0.0,0.0,0.0,0.0,0.0,10.0
No_of_Employees,12.0,12.0,11.0,11.0,11.0,10.0,10.0
No_of_Institutions,13.0,20.0,21.0,18.0,16.0,14.0,9.0
