AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,20.1,1.6,1.6,39.7,21.9
Institutional_Ownership,12.3,13.3,11.6,7.8,3.8
Net_Insider_Purchases,-4447.0,35.0,-598.0,63770.0,63767.0
No_of_Employees,164.0,146.0,145.0,,
No_of_Institutions,116.0,114.0,94.0,35.0,32.0
