AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,4.8,4.8,2.0,2.6,3.2
Institutional_Ownership,19.6,15.2,15.0,13.0,13.0
Net_Insider_Purchases,36.0,37.0,2.0,1.0,1.0
No_of_Employees,138.0,138.0,138.0,142.0,142.0
No_of_Institutions,26.0,19.0,18.0,15.0,14.0
