AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,31.6,9.3,9.0,13.9
Institutional_Ownership,36.1,30.9,29.5,36.9
Net_Insider_Purchases,306.0,91.0,180.0,470.0
No_of_Employees,1827.0,1827.0,1827.0,1943.0
No_of_Institutions,4.0,3.0,3.0,25.0
