AAII_KEY_STATISTICS_DATA,06/30/2020,12/31/2019
Insider_Ownership,52.9,52.9
Institutional_Ownership,10.4,1.4
Net_Insider_Purchases,0.0,0.0
No_of_Employees,28.0,28.0
No_of_Institutions,5.0,8.0
