AAII_KEY_STATISTICS_DATA,12/31/2022,03/31/2022
Insider_Ownership,,
Institutional_Ownership,14.6,17.4
Net_Insider_Purchases,0.0,0.0
No_of_Employees,244.0,
No_of_Institutions,8.0,35.0
