AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.2,0.4,0.4,0.3,0.2,0.3
Institutional_Ownership,58.8,61.9,52.6,52.6,49.8,54.3
Net_Insider_Purchases,4.0,41.0,58.0,36.0,0.0,88.0
No_of_Employees,7550.0,7550.0,7550.0,7550.0,8900.0,8900.0
No_of_Institutions,200.0,168.0,171.0,172.0,159.0,160.0
