AAII_KEY_STATISTICS_DATA,04/30/2022,01/31/2022,07/31/2021,01/31/2021,07/31/2020,04/30/2020
Insider_Ownership,0.1,0.1,0.1,0.1,0.1,0.1
Institutional_Ownership,94.7,91.7,90.7,89.5,89.4,91.0
Net_Insider_Purchases,2.0,21.0,29.0,90.0,0.0,-5.0
No_of_Employees,5482.0,5482.0,4506.0,4506.0,3501.0,3501.0
No_of_Institutions,1094.0,1097.0,1147.0,1096.0,1007.0,961.0
