AAII_KEY_STATISTICS_DATA,12/31/2020,06/30/2020,12/31/2019
Insider_Ownership,56.3,56.3,56.3
Institutional_Ownership,0.3,0.3,0.0
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,14.0,11.0,11.0
No_of_Institutions,5.0,9.0,3.0
