AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020,09/30/2019
Insider_Ownership,0.0,0.0,
Institutional_Ownership,0.0,0.0,0.0
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,13.0,13.0,
No_of_Institutions,3.0,3.0,3.0
