AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,1.1,1.7,1.8,1.2
Institutional_Ownership,11.5,7.2,6.1,3.6
Net_Insider_Purchases,-18.0,-2109.0,-4275.0,6683.0
No_of_Employees,163.0,114.0,114.0,71.0
No_of_Institutions,47.0,41.0,35.0,17.0
