AAII_KEY_STATISTICS_DATA,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,2.7,2.6,1.2,3.7,3.8,2.9
Institutional_Ownership,16.9,21.6,20.8,19.0,15.6,33.4
Net_Insider_Purchases,1005.0,315.0,120.0,549.0,533.0,158.0
No_of_Employees,1329.0,284.0,284.0,284.0,257.0,257.0
No_of_Institutions,65.0,64.0,64.0,57.0,37.0,25.0
