AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,6.9,7.8,
Institutional_Ownership,15.9,16.1,8.4
Net_Insider_Purchases,20.0,42.0,0.0
No_of_Employees,19.0,8.0,8.0
No_of_Institutions,15.0,15.0,15.0
