AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,22.1,,20.3
Institutional_Ownership,0.1,1.0,0.7
Net_Insider_Purchases,45.0,0.0,0.0
No_of_Employees,7.0,7.0,8.0
No_of_Institutions,3.0,11.0,5.0
