AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,09/30/2021
Insider_Ownership,1.4,0.5,0.3,2.4
Institutional_Ownership,10.0,10.0,15.8,16.1
Net_Insider_Purchases,172.0,172.0,139.0,11034.0
No_of_Employees,54.0,44.0,44.0,
No_of_Institutions,17.0,17.0,17.0,29.0
