AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,2.2,3.8,2.8,3.1,5.5,3.8,4.6,6.8
Institutional_Ownership,68.7,76.2,73.1,65.6,64.1,40.0,45.5,37.8
Net_Insider_Purchases,90.0,447.0,463.0,-351.0,28.0,-5.0,-12.0,203.0
No_of_Employees,343.0,329.0,329.0,326.0,326.0,326.0,326.0,289.0
No_of_Institutions,110.0,112.0,107.0,108.0,91.0,47.0,47.0,43.0
