AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,1.7,2.5,2.3,0.8,2.2
Institutional_Ownership,89.3,84.7,89.6,95.9,93.3
Net_Insider_Purchases,-24852.0,-33709.0,-361.0,-5285.0,90214.0
No_of_Employees,1000.0,665.0,665.0,473.0,473.0
No_of_Institutions,228.0,202.0,170.0,114.0,90.0
