AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,03/31/2020
Insider_Ownership,,,,,,,,,
Institutional_Ownership,23.6,23.9,23.1,21.6,16.9,18.5,26.3,27.3,27.3
Net_Insider_Purchases,,,,,,,,,
No_of_Employees,2356.0,2397.0,2397.0,,,,,,
No_of_Institutions,60.0,57.0,55.0,43.0,47.0,52.0,46.0,60.0,62.0
