AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,,,,,,,
Institutional_Ownership,11.0,12.3,12.4,13.6,14.0,12.0,13.7
Net_Insider_Purchases,,,,,,,
No_of_Employees,71.0,71.0,50.0,50.0,50.0,36.0,36.0
No_of_Institutions,23.0,27.0,20.0,23.0,26.0,15.0,10.0
