AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,6.6,4.3,3.4,6.6,3.6,3.5,5.7
Institutional_Ownership,40.2,42.3,43.3,43.6,43.9,45.0,43.7
Net_Insider_Purchases,50.0,58.0,39.0,62.0,12.0,7.0,68.0
No_of_Employees,319.0,319.0,314.0,314.0,314.0,314.0,328.0
No_of_Institutions,35.0,40.0,38.0,41.0,41.0,39.0,46.0
