AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,4.8,,,5.5,0.7,5.1,5.0
Institutional_Ownership,38.3,37.8,38.1,40.8,45.2,42.8,44.9
Net_Insider_Purchases,20.0,0.0,0.0,24.0,2.0,36.0,33.0
No_of_Employees,230.0,234.0,234.0,234.0,234.0,234.0,243.0
No_of_Institutions,68.0,60.0,63.0,63.0,102.0,106.0,108.0
