AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022
Insider_Ownership,,6.0
Institutional_Ownership,75.0,60.6
Net_Insider_Purchases,0.0,-10.0
No_of_Employees,,
No_of_Institutions,78.0,61.0
