AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,10.5,11.2,,
Institutional_Ownership,16.1,18.9,21.2,,
Net_Insider_Purchases,0.0,-90.0,-90.0,,
No_of_Employees,1800.0,1800.0,1800.0,900.0,900.0
No_of_Institutions,108.0,115.0,114.0,,
