AAII_KEY_STATISTICS_DATA,04/02/2022,09/30/2021
Insider_Ownership,6.3,15.1
Institutional_Ownership,86.6,76.8
Net_Insider_Purchases,-163.0,5363.0
No_of_Employees,1607.0,1607.0
No_of_Institutions,58.0,60.0
