AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,68.5,84.7
Institutional_Ownership,41.5,25.9
Net_Insider_Purchases,291819.0,361758.0
No_of_Employees,1700.0,
No_of_Institutions,45.0,128.0
