AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,,,,
Institutional_Ownership,21.9,24.0,22.5,21.7,20.6
Net_Insider_Purchases,,,,,
No_of_Employees,2009.0,1912.0,1615.0,1738.0,792.0
No_of_Institutions,173.0,186.0,205.0,193.0,184.0
