AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,12/31/2021,06/30/2021
Insider_Ownership,0.0,,0.1,0.0
Institutional_Ownership,25.4,25.7,28.0,30.5
Net_Insider_Purchases,2.0,0.0,-125.0,2.0
No_of_Employees,50.0,50.0,50.0,50.0
No_of_Institutions,167.0,155.0,157.0,162.0
