AAII_KEY_STATISTICS_DATA,12/31/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019
Insider_Ownership,10.0,10.0,10.0,10.0,10.0
Institutional_Ownership,1.5,4.9,3.1,2.8,2.8
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0
No_of_Employees,71.0,123.0,220.0,220.0,315.0
No_of_Institutions,11.0,15.0,9.0,7.0,7.0
