AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.7,3.0,1.1,1.1,2.7,2.8,2.3,2.4
Institutional_Ownership,62.2,60.0,58.0,58.1,56.4,51.7,50.2,53.7
Net_Insider_Purchases,-124.0,848.0,-82.0,-149.0,572.0,519.0,9963.0,9963.0
No_of_Employees,65.0,65.0,58.0,58.0,58.0,58.0,76.0,76.0
No_of_Institutions,242.0,237.0,245.0,234.0,248.0,242.0,224.0,229.0
