AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,13.5,13.5
Institutional_Ownership,0.1,0.1
Net_Insider_Purchases,0.0,0.0
No_of_Employees,129071.0,129071.0
No_of_Institutions,7.0,7.0
