AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Institutional_Ownership,88.6,87.1,86.6,86.6,86.5,87.2,87.1,90.0,88.0
Net_Insider_Purchases,-6.0,16.0,30.0,2.0,-1.0,39.0,38.0,9.0,10.0
No_of_Employees,8725.0,9610.0,9610.0,9100.0,9100.0,9100.0,9100.0,7400.0,7400.0
No_of_Institutions,1423.0,1366.0,1412.0,1507.0,1569.0,1570.0,1539.0,1530.0,1543.0
