AAII_KEY_STATISTICS_DATA,09/30/2022,03/31/2022,12/31/2021
Insider_Ownership,,,
Institutional_Ownership,9.9,9.4,4.7
Net_Insider_Purchases,,,
No_of_Employees,231.0,231.0,
No_of_Institutions,33.0,36.0,26.0
