AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,8.9,8.9,7.5,0.3,4.2
Institutional_Ownership,40.6,39.1,32.9,38.8,41.7
Net_Insider_Purchases,218.0,106.0,95.0,-3.0,7.0
No_of_Employees,2404.0,2404.0,4202.0,4202.0,4202.0
No_of_Institutions,31.0,28.0,21.0,45.0,45.0
