AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020
Insider_Ownership,,
Institutional_Ownership,67.2,58.4
Net_Insider_Purchases,,
No_of_Employees,0.0,0.0
No_of_Institutions,74.0,69.0
