AAII_KEY_STATISTICS_DATA,06/30/2020,03/31/2020
Insider_Ownership,50.5,50.5
Institutional_Ownership,,
Net_Insider_Purchases,0.0,0.0
No_of_Employees,15.0,15.0
No_of_Institutions,,
