AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.7,2.5,0.2,28.7,29.0,35.8,1.1,0.2
Institutional_Ownership,21.1,22.3,24.0,25.1,23.9,34.7,28.2,28.0
Net_Insider_Purchases,1502.0,171.0,102.0,152.0,78.0,254.0,203.0,27.0
No_of_Employees,281.0,281.0,325.0,325.0,325.0,325.0,453.0,453.0
No_of_Institutions,42.0,44.0,57.0,65.0,66.0,41.0,45.0,46.0
