AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,7.9,8.1,8.0,4.2,7.3
Institutional_Ownership,64.8,68.8,70.6,73.2,74.8
Net_Insider_Purchases,18.0,38.0,67.0,46.0,34.0
No_of_Employees,762.0,762.0,762.0,780.0,780.0
No_of_Institutions,93.0,99.0,96.0,101.0,102.0
