AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020
Insider_Ownership,0.0,3.4,3.1,,,7.7,7.7
Institutional_Ownership,61.0,57.1,51.9,45.9,25.1,22.6,0.0
Net_Insider_Purchases,2.0,271.0,260.0,-1933.0,0.0,10335.0,10335.0
No_of_Employees,1170.0,1212.0,1212.0,452.0,452.0,452.0,
No_of_Institutions,139.0,123.0,107.0,55.0,55.0,55.0,0.0
