AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,11.8,1.4,9.4,11.4,10.2,0.1,12.7
Institutional_Ownership,38.1,38.4,40.4,40.9,39.6,39.7,40.6
Net_Insider_Purchases,174.0,3.0,-142.0,5.0,-73.0,8.0,264.0
No_of_Employees,95.0,95.0,96.0,96.0,96.0,96.0,96.0
No_of_Institutions,31.0,34.0,35.0,34.0,34.0,31.0,31.0
