AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,9.2,47.5,0.9,1.5,2.2,1.9,0.8,2.3
Institutional_Ownership,44.0,48.5,57.5,59.0,63.6,65.9,66.5,68.6
Net_Insider_Purchases,89.0,185.0,4.0,40.0,44.0,23.0,388.0,407.0
No_of_Employees,150.0,150.0,123.0,123.0,123.0,123.0,135.0,135.0
No_of_Institutions,61.0,65.0,75.0,90.0,105.0,98.0,106.0,102.0
