AAII_KEY_STATISTICS_DATA,03/31/2022,12/31/2021,06/30/2021,12/31/2020
Insider_Ownership,,,,
Institutional_Ownership,32.2,0.7,0.3,0.3
Net_Insider_Purchases,,,,
No_of_Employees,1916.0,1916.0,2413.0,2413.0
No_of_Institutions,2.0,2.0,3.0,4.0
