AAII_KEY_STATISTICS_DATA,04/03/2022,10/03/2021,07/04/2021,04/04/2021,12/31/2020,09/27/2020,06/28/2020
Insider_Ownership,0.9,0.9,2.0,1.9,1.5,0.0,1.0
Institutional_Ownership,,98.1,98.0,97.5,94.8,96.7,
Net_Insider_Purchases,35.0,36.0,117.0,155.0,93.0,3.0,25.0
No_of_Employees,3120.0,3138.0,3138.0,3138.0,3138.0,4000.0,4000.0
No_of_Institutions,189.0,187.0,183.0,190.0,186.0,180.0,180.0
