AAII_KEY_STATISTICS_DATA,12/31/2022,12/31/2021,12/31/2020,06/30/2020,12/31/2019
Insider_Ownership,,,,,
Institutional_Ownership,0.7,1.2,2.0,1.1,0.2
Net_Insider_Purchases,,,,,
No_of_Employees,116.0,115.0,139.0,139.0,139.0
No_of_Institutions,4.0,6.0,7.0,2.0,2.0
