AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,0.0,0.5
Institutional_Ownership,1.9,61.0
Net_Insider_Purchases,-280.0,-292.0
No_of_Employees,2861.0,3103.0
No_of_Institutions,37.0,220.0
