AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021
Insider_Ownership,17.3,19.7,27.5
Institutional_Ownership,20.5,14.1,10.9
Net_Insider_Purchases,-1775.0,-1025.0,3611.0
No_of_Employees,12.0,5.0,5.0
No_of_Institutions,20.0,11.0,15.0
